date,ticker,open_930,ret_30min_pct,ret_60min_pct,ret_2h_pct,ret_close_pct,max_favorable_pct,max_adverse_pct,halted_or_missing
2024-06-04,MLGO,5.1,60.392156862745104,52.941176470588246,100.0,74.2156862745098,190.98039215686276,-8.431372549019603,False
2024-06-04,ANNX,6.02,1.6611295681063212,-4.817275747508292,-1.3289036544850363,2.9900332225913724,18.18936877076413,-7.308970099667766,False
2024-06-04,CORZ,6.27,6.060606060606073,3.668261562998412,7.177033492822969,6.77830940988837,8.931419457735256,-3.5087719298245577,False
2024-06-05,XTIA,1.96,-47.44897959183673,-43.367346938775505,-43.367346938775505,-40.816326530612244,3.061224489795921,-50.0969387755102,False
2024-06-05,MITQ,1.185,1.2658227848101182,-16.042194092827007,-9.282700421940936,-2.9535864978903072,21.518987341772142,-17.49367088607595,False
2024-06-05,MFI,2.18,-11.46788990825689,-11.46788990825689,-24.77064220183487,-35.3211009174312,6.422018348623839,-39.908256880733944,False
2024-06-05,WKME,13.715,-0.14582573824279674,-0.21873860736419515,0.07291286912139837,0.2551950419249008,0.6562158220925983,-0.2916514764855935,False
2024-06-05,SYTA,1.96,-6.377551020408164,-1.020408163265307,-4.59183673469387,-7.653061224489792,16.836734693877556,-13.775510204081634,False
2024-06-05,CCM,2.6,-44.03846153846154,-49.807692307692314,-43.46153846153846,-42.11538461538462,0.0,-50.57692307692309,False
2024-06-06,VRAX,2.58,-5.426356589147292,-9.302325581395356,-12.40310077519381,-22.48062015503876,8.527131782945727,-23.64341085271318,False
2024-06-06,FRGT,1.02,44.11764705882352,43.13725490196078,15.686274509803914,-3.7843137254901933,66.66666666666666,-5.8823529411764754,False
2024-06-06,VNDA,6.505,-3.458877786318211,-3.074558032282862,-3.074558032282862,-4.765564950038426,0.6917755572636423,-5.457340507302068,False
2024-06-07,VERO,1.48,-22.297297297297302,-22.297297297297302,-24.324324324324316,-25.67567567567567,7.43243243243244,-33.47297297297297,False
2024-06-07,LFLY,3.05,8.196721311475411,-0.32786885245900943,-0.32786885245900943,-10.163934426229496,37.049180327868854,-12.131147540983596,False
2024-06-07,AONC,2.16,-4.86111111111111,18.518518518518512,-0.4629629629629736,1.6203703703703565,48.148148148148145,-8.101851851851853,False
2024-06-10,DSY,3.9,4.615384615384619,8.461538461538474,8.2051282051282,5.1282051282051215,23.589743589743602,-6.666666666666661,False
2024-06-10,HOVR,1.28,-10.156250000000009,-15.624999999999996,-25.398437500000004,-21.09375,2.343750000000002,-26.562500000000007,False
2024-06-11,BWAQ,11.0,,,5.090909090909095,-17.727272727272723,7.27272727272728,-17.727272727272723,False
2024-06-12,BMR,6.085,3.8619556285949113,1.889893179950702,-12.407559572719801,-9.120788824979453,9.120788824979453,-13.064913722267871,False
2024-06-13,BRTX,2.06,-5.825242718446607,-8.252427184466027,-16.990291262135926,-17.47572815533981,12.62135922330096,-18.932038834951463,False
2024-06-13,LGVN,2.48,-8.467741935483868,8.870967741935491,33.87096774193547,24.19354838709678,57.258064516129025,-16.935483870967737,False
2024-06-14,KAVL,4.2,44.28571428571427,19.285714285714274,22.38095238095237,21.9047619047619,90.23809523809524,-16.428571428571438,False
2024-06-14,AIMD,1.1,-17.218181818181826,-18.181818181818183,-15.000000000000002,-16.272727272727273,5.454545454545439,-22.454545454545464,False
2024-06-14,LGVN,3.45,0.0,9.565217391304337,8.1159420289855,-3.7681159420289956,18.84057971014491,-6.956521739130441,False
2024-06-17,ALLG,1.685,-0.5934718100890213,-0.5934718100890213,-0.5934718100890213,-0.5934718100890213,0.0,-0.5934718100890213,False
2024-06-17,SCNI,6.14,-8.957654723127034,-3.5830618892508106,-14.16938110749186,-5.048859934853414,13.35504885993486,-14.495114006514653,False
2024-06-17,TRNR,4.52,71.23893805309737,67.47787610619471,39.04867256637169,26.991150442477892,86.72566371681415,-4.203539823008839,False
2024-06-17,AAN,9.985,-0.050075112668993546,0.05007511266901134,0.0,0.10015022533800487,0.2503755633450211,-0.15022533800699842,False
2024-06-18,ASNS,2.38,-17.64705882352941,-14.28571428571428,-20.58823529411765,-15.966386554621845,5.042016806722694,-21.008403361344538,False
2024-06-18,MLGO,5.08,-30.314960629921263,-42.91338582677165,-34.44881889763779,-27.755905511811026,1.968503937007867,-45.07874015748031,False
2024-06-18,CMTL,3.055,31.914893617021278,27.986906710310965,9.328968903436978,8.67430441898526,42.389525368248755,-3.109656301145669,False
2024-06-21,SHCR,1.37,-1.0948905109489142,-0.7299270072992706,0.3649635036496272,-0.3649635036496434,0.7299270072992544,-1.4598540145985412,False
2024-06-21,MINM,4.18,0.4784688995215422,-1.1961722488038236,-9.090909090909088,-9.80861244019138,14.593301435406708,-12.67942583732057,False
2024-06-24,ALIM,5.565,0.44923629829289247,0.08984725965857848,0.0,-0.5390835579514869,0.9883198562443793,-0.5390835579514869,False
2024-06-24,REVB,2.995,2.170283806343905,-8.347245409015025,-11.185308848080131,1.1686143572620935,26.210350584307168,-13.522537562604347,False
2024-06-24,MLGO,5.37,14.059590316573555,11.731843575418992,36.49906890130354,45.25139664804468,60.6145251396648,-3.724394785847303,False
2024-06-25,RGS,14.16,25.70621468926554,9.251412429378535,19.350282485875695,20.903954802259893,40.960451977401135,-9.11016949152543,False
2024-06-25,LRHC,2.57,26.848249027237355,-1.1673151750972686,-17.120622568093385,-12.062256809338525,29.961089494163428,-17.898832684824903,False
2024-06-25,VLCN,5.99,61.101836393989984,44.908180300500824,70.95158597662771,65.44240400667779,109.84974958263774,-2.0033388981636078,False
2024-06-26,OPTX,6.45,-5.116279069767442,-7.131782945736434,-3.720930232558143,-13.023255813953485,29.612403100775182,-14.883720930232558,False
2024-06-26,WENA,4.58,-22.925764192139745,-20.087336244541483,-15.502183406113538,-22.270742358078603,11.353711790393003,-28.384279475982538,False
2024-06-26,AIEV,2.66,-2.6315789473684315,-18.045112781954884,-11.654135338345865,-10.526315789473694,45.48872180451127,-18.421052631578956,False
2024-06-26,VLCN,8.07,-7.00123915737299,-10.65675340768278,-14.374225526641885,-10.532837670384145,17.100371747211884,-14.374225526641885,False
2024-06-26,RIVN,16.34,-4.100367197062424,-5.507955936352511,-7.068543451652383,-10.587515299877603,0.0,-11.87270501835985,False
2024-06-27,BSFC,3.29,-14.28571428571429,-24.924012158054705,-29.78723404255319,-26.595744680851062,12.158054711246198,-32.52279635258358,False
2024-06-27,CASI,4.65,3.8709677419354778,-4.3010752688172085,-8.602150537634417,-1.290322580645172,9.892473118279568,-12.365591397849466,False
2024-06-27,KALA,5.855,9.820666097352678,7.087959009393666,11.528608027327067,11.870196413321937,19.214346712211782,-0.7685738684884853,False
2024-06-28,COSM,1.22,-13.93442622950819,-20.36885245901639,-17.213114754098356,-14.754098360655732,13.93442622950819,-21.229508196721312,False
2024-06-28,CARM,1.64,-3.0487804878048674,-6.402439024390243,-5.487804878048772,-7.9268292682926775,15.24390243902439,-10.975609756097558,False
2024-06-28,ECDA,1.25,-7.200000000000006,-5.600000000000005,4.800000000000004,-4.800000000000004,15.600000000000005,-11.999999999999993,False
